transaction_amount,transaction_hour,transaction_day,account_age_days,num_transactions_24h,avg_transaction_amount,transaction_velocity,merchant_category,is_international,card_present,billing_zip_match,shipping_zip_match,email_domain_age,ip_address_risk_score,device_fingerprint_match,transaction_type_code,currency_code,payment_method,customer_risk_score,merchant_risk_score,is_fraud
1803.6992829357007,8.02075939495456,-5.313192308332885,589.3353752004816,1.054550298249125,1.2443779342219936,-7.879612346515251,-3.6812937179394223,0.8504794351212646,-0.633982032648656,-5.371367534304172,-3.9051238404768878,3.9319029233906653,1.2869865624784682,0.6310954417400944,-1.2185135737562436,1.401010144804129,-0.5511827737662582,-1.0903654789533954,2.806456981565402,0
280.37375747472004,13.458108420710083,6.467482096480592,973.9980196804974,28.574045406701238,0.9754784213096432,-1.0489346800572004,1.0020360681404241,-3.1057237390501578,0.6688372676887196,2.219060052128947,-1.2322089740062985,-1.9956413884630644,-0.9112937373490976,0.17332913875338565,0.1259843889685559,1.941321214074136,-1.383938059392917,0.3930686103279517,-2.2178707957182873,0
2489.688203430425,15.151542825166239,0.3443879561294284,39.32246884409822,11.030562106314605,-0.9002984738874928,-3.0142507161315195,-1.2727936690376307,-1.064776837119222,1.971522002321852,-2.9734616360655073,0.6725678356982767,-0.42176104086287625,0.9014451171863589,0.34960964775931336,1.479572768610979,0.3906354371141427,-0.6869533909019092,3.226550544023733,-4.206171009866283,0
134.87517768285957,15.223337815356988,2.4234314591617006,76.7027153761717,48.04524410821731,-0.6967591808092819,0.5499482406919176,3.2187421939754857,-0.9015959074962149,0.8002121994128638,1.6170021182379455,-3.391345884611564,0.017909415145821228,-2.2840797197233305,0.493811341068165,-0.42295906759136703,-1.177797270046625,1.6080675854016333,-4.038688306654381,2.7372754366768763,0
610.8346130540724,9.83434164256026,2.9848321236721054,342.24259766263873,39.49276012914556,-0.6191032159456056,0.8632748028463113,3.788574196749314,1.255712498865099,3.108973880708116,-0.9145579213777169,2.520067597603768,-0.8354576275378742,-3.1775752215588615,0.9227856338484018,-0.402236680251564,0.07495023581111693,0.9591156016431458,-3.0596522972403437,4.879874735347236,0
82.58112273537905,12.504485781685865,-2.8316318178510267,344.6938147738948,24.467463755747207,2.0759007074604305,-4.265689123271928,-10.994116639154006,3.387810499536817,-1.7901502916092786,-3.860439140092994,-1.1077754920393654,5.491046123212576,2.518096230939796,1.3433619024030417,-0.16686446161456536,1.904034645042707,-3.318222801139692,-0.45816506811826274,8.498068325213122,0
2442.686063401849,3.3016439435943,17.290415678119125,1061.3269973572137,5.024187345668166,-1.4580297689546156,-2.409237638614594,-0.08584784471947203,-2.912793850558689,3.5619875445531837,-1.8725214629039368,-1.2411801770820055,-0.3069994215018932,3.1362117817560113,0.8816841328816519,-4.377775322371134,-4.099923143922005,0.1478424892790543,3.3036145447208156,-6.8341299410367675,0
1094.2647173844498,11.84338225469702,5.517629777058472,25.041211922800883,30.071196454661397,-2.150119102231774,-3.223039744733545,0.5954708538264736,0.8998971213175352,-0.32070807386918676,1.3028089470384177,1.2824131033384774,1.4392396567535126,2.9087971665653676,0.5492366752675872,-1.1497717317580796,0.8537544989132324,-0.448429858954023,2.1935841319141076,-2.449603157736244,0
1280.2258146379254,14.54620760323205,8.346623530340993,1249.083453429497,0.21203290407611375,-0.8934432264274986,-0.6319881080602663,1.8761138905592047,-0.31418327969451265,1.0484250765423713,3.341601546836953,1.3773129498872856,-2.189979648623032,-3.511741649411603,1.0318649946184502,0.6517040495978101,-0.9348903338143718,1.6328459966889892,1.928707251863507,-6.55263542110215,0
2334.3086151692232,6.8574503065457915,14.25888754842003,429.5028055415916,21.40928536640785,0.8521622269658604,4.194248646279811,-3.374016507472724,2.7189663058814855,-3.845157939562639,-1.2218345440828846,1.0720016229883895,2.0748145084954386,3.148219630527845,0.7769809890256062,-4.93825648789946,-4.4018279886738325,-0.922844199842559,0.11234074647843162,1.4473939701216632,1
311.0544243117698,3.744629972504077,11.77783811634673,1390.692742102362,9.844877986223944,-0.47173378192233595,-2.590928886890107,-1.1740854785475456,1.9479099631350578,1.6054241040670172,-2.525314549744631,-1.9474871661879425,2.71664391188962,4.105967252806616,0.5528833955358458,-5.984670826828153,-1.9656341682143643,-1.9619343813947383,-0.17928604805310866,1.3041970791913107,0
2183.136206093943,4.901462945972537,0.6177717550853026,183.0126554020658,54.311553313037855,-0.039091191274505124,-2.782410060699749,7.032229289304447,2.260775076513518,1.6834300522003405,-2.2953026712174838,0.6259839875739579,0.8404052954706537,0.7137952900307464,0.44687035968573735,-1.8083271371370644,-3.107784102856718,4.094690042342732,-0.9515070063840343,-3.758280051196335,0
360.12408275381955,9.284925927458909,1.7299481993362114,242.65813793615007,17.700230605326098,-1.0312911428368512,-0.5584760235826993,2.9406900567956646,0.3991756779837279,3.6607514798124092,-1.5394763620678409,0.5424021749331263,-1.8290545904961322,-0.7797831530933892,0.14963804110311404,2.963084381818948,0.7588969882951073,2.757708640808895,5.436091007164746,-7.75079711159298,0
1886.7320405074365,12.758537765734982,14.861585298942273,81.47940616405204,26.270151935877756,1.8076736677012577,3.2112184598489346,5.694448914698037,-1.2110700171281508,0.10837772859779782,4.233327272677709,-1.5047896099029339,-0.8740186592127324,3.0945603971145728,0.22170092805718145,-4.100773700085721,-4.083106598467337,1.5436639027055268,-1.7870903490032886,-3.128488522533057,0
391.4562302956512,13.146456087695285,7.608995252288791,146.8448933504985,24.10058557255659,-0.9481002941811781,1.7968381534060298,7.985613422439868,-1.6355555025678785,0.2329106542466507,3.231041694276262,-0.01620851173201232,1.0567670934533853,2.4745934690099642,-0.3667297614032606,1.6014337662165343,-1.8390758738904955,1.0415516955290756,-2.0606878263617103,-4.763875234018079,0
2810.9513419688515,11.410486090321326,4.370415596643414,134.52672260436267,16.239582637015985,-0.262230402581322,0.08483584654975262,6.824777285737716,-1.4606831754850798,-0.4612838412396396,1.9650252063268705,6.470625957168143,3.108642302291157,0.49661781312833075,-0.35120304481239595,-1.5942032454345956,0.8391200851628096,0.15894712228048224,-3.8769734071432,0.39822914796716063,0
2159.090909171564,18.88989205120257,6.475466188261576,976.3607269353091,21.402879663414144,-2.7864102914998377,1.5269224838172781,3.4134466640635015,1.4756968416583645,-0.4576629565419963,2.710859644098089,0.5272776713908944,2.757576882874775,-1.3560833454573145,0.39767457280635615,1.8433291253026824,-1.8332914650169516,-0.22402495629805963,-2.5600070945884825,-0.30905098386436974,0
7061.957175557503,10.518899622984872,3.520859295062671,1053.2460573295527,24.0954472035487,0.5385016697396473,0.4421673868425702,-5.99956480547736,-3.4775064775699835,-0.9129626331539125,1.1044954389453117,-2.5686162091301026,3.0975084693074195,-3.778321417802492,0.5789557772199139,0.2196829631170527,-3.0365383814943816,-0.949254322422403,-1.401488458353633,0.4423630463532203,0
1260.80011774498,11.807571856816654,5.209342235145103,403.1847316387124,6.684312740955173,0.6415657567349614,0.9761852021832442,-0.1733091314385507,-1.883516429799362,1.1300675787596464,-0.997414926593446,-3.2494576595324087,0.028832028759302908,0.8489434181598698,0.472779882771136,-1.221835190626746,0.2590654672341113,-0.12752208206834914,-2.4829932047373706,5.097000005491425,0
1523.7646568593645,7.3655140691707555,0.44237537605151095,441.8847468138785,31.98928613295748,0.06344436710798704,0.9539082538020938,-8.22136677030803,-2.917482301708117,0.7066892714077204,-2.0515498352362567,-4.596676359221531,2.4350141294499252,-3.5776861673708718,0.1673063210866487,0.26389612860846867,1.767155709993924,1.4805731544382685,4.090537210702143,1.8751122871443633,0
4093.2557198998343,13.011371804325883,7.628609774613247,281.7671219055646,78.16807571169502,-0.3934844747510926,-1.0688808498858375,1.5928396800609137,2.2322065263202706,-0.3439951660680951,-3.269359392917071,5.164322744586006,1.0882834719964516,4.5653699333853535,0.7475144274238158,-2.234989327500603,-4.248507670615753,0.9411448025548208,1.8822477687267232,-6.155882492585038,0
772.807527142324,-0.6263936792489133,8.46190287171981,459.20511319241655,3.562713420731943,0.3865715252181378,0.791138360084262,-1.6104539160759619,-1.505044978876243,1.6110846374421177,-0.11859994847206035,-0.13551891072542066,1.2224768775988344,-1.2589434793485919,1.086398225527799,0.4574431115347236,-1.632585905925484,0.1833623406417496,-0.8630887492113143,1.2965702850427465,0
2609.31948360375,19.89192609491309,-9.566269615760211,225.83375735048287,36.760991690288314,-0.9910071808068819,-5.798481334810161,-9.506330717765792,1.092625394170508,0.12133960272145772,-5.302353561086263,-4.13965841019975,6.245106225915496,-3.5966342279201102,1.0934459436515311,0.2856727688318701,0.8651910962660565,-0.24785504141469517,-1.4712431686768825,8.282044630280973,0
893.3540457660748,8.976083720988667,10.023874069223947,899.1128386371154,28.567244228771482,0.6256466968423152,4.647262422271029,0.13590656479091096,0.1454768831859503,2.0531722715994833,-3.7123825086500304,-1.808172829162709,1.0148416221674643,-0.6332652586948002,0.944718489290894,0.8244726787609823,-4.868985754124655,-0.3851020727156875,-4.604158703872398,4.255807125281362,0
143.50046326359652,13.496763352925424,9.821370392875805,1136.6194855698648,12.286960469210193,-1.7520530020839522,2.2038977144059,2.8544285456522296,-0.42605574304370475,0.3311751406475343,0.24256016702054972,1.1104953458066422,-1.3326148447799635,-1.6655211840789776,1.2115746014141688,2.436425785654725,-4.773017934099251,1.90980202504204,-1.3333343019454402,-5.519543947077949,0
4621.707156245928,12.149972143847844,11.049671372373815,987.159852088282,33.20288875417123,-0.5558780413259385,-0.710457960952072,4.503026957957801,1.2109805242614144,4.681107394991212,-5.162957591392323,-0.24352640721773078,0.09884016047642585,3.768926887244272,0.2764128588703416,-4.93900875855036,-4.48583808106776,1.4281795049231265,0.17200898562207623,-3.7600846935043126,0
